License Issue Date,Animal's Name,License Number,Primary Breed,Secondary Breed,Species,ZIP Code
2017-02-14,Zefram,82322,Australian Shepherd,"Welsh Corgi, Cardigan",Dog,98118
2017-02-14,Mini,127869,"Welsh Corgi, Pembroke",,Dog,98103
2017-02-14,Pfeiffer,79262,Shepherd,Mix,Dog,98105
2017-02-14,Madison,581980,"Terrier, Manchester",,Dog,98112
2017-02-14,Lucy,86241,"Chihuahua, Long Coat",Mix,Dog,98105
2017-02-14,Florence,83951,"Welsh Corgi, Pembroke",,Dog,98119
2017-02-13,Toshi,119241,Domestic Shorthair,Mix,Cat,98105
2017-02-13,Bodhi,118147,Havanese,Mix,Dog,98126
2017-02-12,Oreo,119240,Domestic Shorthair,Mix,Cat,98199
2017-02-12,Nala,127186,Domestic Medium Hair,Mix,Cat,98125
2017-02-12,Carson,127187,Domestic Medium Hair,Mix,Cat,98109
2017-02-12,Russell,127188,Domestic Longhair,Mix,Cat,98109
2017-02-12,Toy,127185,German Shepherd,Mix,Dog,98118
2017-02-11,Sister,72112,Domestic Shorthair,,Cat,98117
2017-02-11,Chloe,68851,Manx,,Cat,98119
2017-02-11,Livvie,119237,Domestic Shorthair,Mix,Cat,98117
2017-02-11,Libby,77772,Domestic Shorthair,,Cat,98126
2017-02-11,D Light,85192,Domestic Longhair,,Cat,
2017-02-11,Maize,127179,Domestic Shorthair,Mix,Cat,98107
2017-02-11,Muffin,73128,LaPerm,,Cat,98125
2017-02-11,Macka,127181,Domestic Medium Hair,Mix,Cat,98102
2017-02-11,Cici,127182,Domestic Shorthair,,Cat,98103
2017-02-11,Woody,127183,Domestic Longhair,,Cat,98107
2017-02-11,Charley,77580,Domestic Shorthair,,Cat,98122
2017-02-11,CoCo,77561,Domestic Shorthair,,Cat,98105
2017-02-11,Winnie,127184,Domestic Shorthair,Mix,Cat,98102
2017-02-11,Napoleon,82707,Pomeranian,,Dog,98136
2017-02-11,George,118652,"Retriever, Labrador",,Dog,98126
2017-02-11,Filson,79337,"Retriever, Labrador",Mix,Dog,98144
2017-02-11,Lexi,85179,"Schnauzer, Miniature",,Dog,98199
2017-02-11,Skidster,212210,"Poodle, Miniature",,Dog,98117
2017-02-11,Cinnamon,27058,"Retriever, Labrador",Weimaraner,Dog,98103
2017-02-11,Star,81437,"Retriever, Labrador",,Dog,98115
2017-02-11,Annie,900645,"Dachshund, Standard Smooth Haired","Terrier, Scottish",Dog,98103
2017-02-11,Millie,76038,"Retriever, Labrador",,Dog,98115
2017-02-11,Greta,832428,Lhasa Apso,,Dog,98136
2017-02-11,Sushi,903842,"Retriever, Labrador","Poodle, Miniature",Dog,98112
2017-02-11,Brandy,831502,Spaniel,Mix,Dog,98146
2017-02-11,Twana,21091,"Retriever, Labrador","Poodle, Standard",Dog,98115
2017-02-11,Pearl,16270,"Poodle, Miniature",,Dog,98117
2017-02-11,Pearl,83132,"Chihuahua, Short Coat",Mix,Dog,98115
2017-02-11,Mimi,78975,Shih Tzu,,Dog,98115
2017-02-11,Coco,78974,Shih Tzu,,Dog,98115
2017-02-10,Piper,119236,Domestic Shorthair,Mix,Cat,98105
2017-02-10,Rose,77501,Domestic Shorthair,,Cat,98133
2017-02-10,Herbert,127175,Domestic Medium Hair,,Cat,98105
2017-02-10,Calico,72509,Domestic Shorthair,,Cat,98117
2017-02-10,Sami,77218,Siamese,Russian Blue,Cat,98101
2017-02-10,Shadow,77740,Domestic Shorthair,,Cat,98125
2017-02-10,Dazzle,127739,Domestic Longhair,,Cat,98117
2017-02-10,Griswold,127727,Domestic Shorthair,,Cat,98116
2017-02-10,Mini Cooper,896222,Domestic Shorthair,,Cat,98103
2017-02-10,Anushka,825938,Ragdoll,,Cat,98106
2017-02-10,Tigger,74267,Domestic Shorthair,,Cat,98144
2017-02-10,Leon,84287,Chow Chow,,Dog,98199
2017-02-10,Cody,81641,Beagle,Mix,Dog,98101
2017-02-10,Bo Jangles,81262,"Terrier, Tibetan",Mix,Dog,98144
2017-02-10,Riley,79263,"Retriever, Labrador","Poodle, Standard",Dog,98117
2017-02-10,Geeb,959684,Great Pyrenees,Shepherd,Dog,98117
2017-02-10,Trooper,82687,Shiba Inu,,Dog,98106
2017-02-10,Blue,79801,"Retriever, Labrador",Mix,Dog,98117
2017-02-10,Reggie,127706,Retriever,,Dog,98112
2017-02-10,Rocky,127740,Shiba Inu,,Dog,98136
2017-02-10,Earl,84199,"Retriever, Labrador","Terrier, American Pit Bull",Dog,98106
2017-02-10,Tiki,82751,Terrier,,Dog,98106
2017-02-10,Sasha,29002,"Poodle, Miniature",Mix,Dog,98115
2017-02-10,Hannah,127174,Retriever,Mix,Dog,98116
2017-02-10,Gigi,127176,"Chihuahua, Short Coat",Mix,Dog,98103
2017-02-10,Dolce Bella,127177,"Chihuahua, Short Coat",Terrier,Dog,98103
2017-02-10,Curry,70822,"Poodle, Miniature",Terrier,Dog,98122
2017-02-10,Meto,82723,"Retriever, Golden","Poodle, Standard",Dog,98119
2017-02-10,Maggie,127713,Mix,,Dog,98112
2017-02-10,Ami,127735,Belgian Malinois,,Dog,98106
2017-02-10,Quin,127720,Shepherd,Mix,Dog,98144
2017-02-10,Hula,82759,Terrier,,Dog,98106
2017-02-10,Panda,86251,"Terrier, Staffordshire Bull",,Dog,98106
2017-02-09,Kiki,119228,Domestic Shorthair,Mix,Cat,98115
2017-02-09,Cosmo,119229,Domestic Shorthair,Mix,Cat,98115
2017-02-09,Rico Suave,119231,Domestic Shorthair,Mix,Cat,98177
2017-02-09,Bramble,119230,Domestic Medium Hair,Mix,Cat,98105
2017-02-09,Lumpy,79268,Domestic Medium Hair,,Cat,98117
2017-02-09,Anakin,28149,Domestic Shorthair,,Cat,98103
2017-02-09,Polly Dee,28148,Domestic Shorthair,,Cat,98103
2017-02-09,Viatrix Spook Noodle,118668,Ragdoll,,Cat,98118
2017-02-09,Olie,85236,Domestic Shorthair,,Cat,98107
2017-02-09,Celeste,77728,Domestic Shorthair,,Cat,98133
2017-02-09,Casimir,127710,Domestic Shorthair,,Cat,98112
2017-02-09,Natasha,127744,LaPerm,,Cat,98117
2017-02-09,Eddie,72906,Domestic Shorthair,,Cat,98109
2017-02-09,Saisa,72905,Domestic Shorthair,,Cat,98109
2017-02-09,Pyewacket,77223,Domestic Longhair,,Cat,98115
2017-02-09,Doctor Watson,85111,Siamese,,Cat,98116
2017-02-09,Petyr,28950,Domestic Shorthair,,Cat,98115
2017-02-09,Molly,85158,Domestic Longhair,,Cat,98107
2017-02-09,Delilah,217600,Domestic Longhair,,Cat,98177
2017-02-09,Perry,83058,Pug,,Dog,98119
2017-02-09,Mingus,84096,"Terrier, Airedale",,Dog,98107
2017-02-09,Ernie,140222,Terrier,"Chihuahua, Long Coat",Dog,98106
2017-02-09,Henry,20666,Bichon Frise,Havanese,Dog,98031
2017-02-09,Oliver,127745,Great Dane,,Dog,98115
2017-02-09,Flip,127736,Border Collie,Australian Shepherd,Dog,98118
2017-02-09,Milo,78590,Australian Shepherd,,Dog,98115
2017-02-09,Lakkhi,79679,"Terrier, Tibetan",,Dog,98125
2017-02-09,Dudley,127711,"Terrier, Boston",,Dog,98112
2017-02-09,Leo,79714,"Poodle, Standard",,Dog,98178
2017-02-09,Augie,80010,"Retriever, Golden",Mix,Dog,98122
2017-02-09,Randy,86180,Beagle,"Retriever, Labrador",Dog,98117
2017-02-09,Jackson,127737,Portuguese Water Dog,,Dog,98115
2017-02-09,,79879,Australian Cattle Dog,Mix,Dog,98117
2017-02-09,Wally,127738,"Retriever, Labrador",,Dog,98117
2017-02-09,Boris,82612,"Schnauzer, Miniature",,Dog,98112
2017-02-09,Victor,82695,"Schnauzer, Miniature",,Dog,98112
2017-02-09,Webster,74823,Portuguese Water Dog,,Dog,98105
2017-02-09,Henry,127714,"Chihuahua, Short Coat","Welsh Corgi, Cardigan",Dog,98103
2017-02-09,Cherie,76725,"Terrier, Jack Russell",Mix,Dog,98117
2017-02-09,Anni Frida,112061,"Spaniel, American Cocker",,Dog,98126
2017-02-09,Sophia,28675,"Poodle, Miniature",,Dog,98115
2017-02-09,Apple,76822,Shih Tzu,"Poodle, Miniature",Dog,98105
2017-02-09,Kona,86286,German Shepherd,"Terrier, American Pit Bull",Dog,98115
2017-02-09,Betty,127743,Xoloitzcuintli,,Dog,98117
2017-02-09,Snowy,86170,Boxer,,Dog,98115
2017-02-09,Pearl Smith,83692,Havanese,,Dog,98102
2017-02-09,Misty,81352,German Shepherd,"Retriever, Golden",Dog,98117
2017-02-09,Stella,81251,Xoloitzcuintli,,Dog,98115
2017-02-09,Piper,835227,"Terrier, Rat",,Dog,98115
2017-02-09,Kiki,76442,"Retriever, Labrador",Australian Cattle Dog,Dog,98133
2017-02-08,Lolly,19097,Domestic Shorthair,,Cat,98117
2017-02-08,Carlos,586973,Domestic Shorthair,,Cat,98115
2017-02-08,Stella,127749,Domestic Longhair,,Cat,98115
2017-02-08,Alice,68817,Domestic Shorthair,,Cat,98122
2017-02-08,Janie,85230,Domestic Shorthair,,Cat,98122
2017-02-08,Bandytka,112443,Mix,,Cat,98107
2017-02-08,Kiyoshi,78027,Siberian,,Cat,98115
2017-02-08,Panthro,576353,Domestic Shorthair,,Cat,98115
2017-02-08,Alister,85254,Domestic Shorthair,,Cat,98117
2017-02-08,Quinn,85255,Domestic Shorthair,,Cat,98117
2017-02-08,Gigi,85345,Domestic Shorthair,,Cat,98117
2017-02-08,Kiki,85346,Domestic Shorthair,,Cat,98117
2017-02-08,Gibbs,953633,Domestic Medium Hair,,Cat,98115
2017-02-08,Kizzie,74815,Domestic Medium Hair,,Cat,98115
2017-02-08,Boris,73125,Domestic Medium Hair,,Cat,98116
2017-02-08,Sable,28822,Domestic Shorthair,,Cat,98144
2017-02-08,Isaac,124321,Siberian,,Cat,98103
2017-02-08,Ember,17451,Domestic Shorthair,,Cat,98199
2017-02-08,Purrmenedes,85395,LaPerm,,Cat,98177
2017-02-08,Sophie,70027,Domestic Shorthair,,Cat,98115
2017-02-08,Holmes,126282,"Chihuahua, Short Coat",Miniature Pinscher,Dog,98103
2017-02-08,Moose,101778,"Terrier, Rat",,Dog,98117
2017-02-08,Brinkly,110536,"Schnauzer, Miniature",Shih Tzu,Dog,98106
2017-02-08,Joshua,26732,German Shepherd,,Dog,98126
2017-02-08,Max,127173,"Chihuahua, Short Coat","Retriever, Labrador",Dog,98133
2017-02-08,Theodore,111933,Australian Shepherd,Australian Cattle Dog,Dog,98103
2017-02-08,Shiloh,80984,Great Dane,"Retriever, Labrador",Dog,98116
2017-02-08,Ollie,83676,"Spaniel, Cavalier King Charles",,Dog,98177
2017-02-08,Ralphy,85178,"Chihuahua, Short Coat",Pug,Dog,98118
2017-02-08,Merlin,83077,"Spaniel, Cavalier King Charles",,Dog,98112
2017-02-08,Howie,83203,"Retriever, Labrador",Chow Chow,Dog,98133
2017-02-08,Benny,83062,Pekingese,Mix,Dog,98116
2017-02-08,Hercules,127748,Border Collie,"Retriever, Labrador",Dog,98117
2017-02-08,Jazz,356492,"Terrier, Jack Russell",,Dog,
2017-02-08,Austin,127741,"Retriever, Labrador",,Dog,98103
2017-02-08,Buckley,80543,"Retriever, Labrador",,Dog,98102
2017-02-08,Azul Brothers,86206,"Retriever, Golden","Poodle, Standard",Dog,98134
2017-02-08,Dashiell,124320,Great Dane,,Dog,98103
2017-02-08,Murphy,84357,Chow Chow,,Dog,98118
2017-02-08,Bongo Pajama,77880,Havanese,,Dog,98126
2017-02-08,Stewie,127723,"Terrier, Staffordshire Bull","Terrier, American Pit Bull",Dog,98199
2017-02-08,Jameson,215029,Terrier,Mix,Dog,98106
2017-02-08,Buddy,70966,Terrier,,Dog,98144
2017-02-08,Tinker Bell,78064,"Chihuahua, Short Coat",Mix,Dog,98125
2017-02-08,Kiera,86103,"Retriever, Labrador",Chinese Shar-Pei,Dog,98116
2017-02-08,Lily Koppelman,82259,Australian Shepherd,,Dog,98133
2017-02-08,Richi,76291,"Poodle, Miniature",,Dog,98125
2017-02-08,Leeloo,127747,Mix,,Dog,98104
2017-02-08,Jade,30160,"Vizsla, Smooth Haired",,Dog,98117
2017-02-08,Cassie,66177,"Dachshund, Standard Smooth Haired",,Dog,98117
2017-02-08,Ada,86124,"Retriever, Labrador",,Dog,98109
2017-02-08,Llily,84356,"Terrier, Welsh",,Dog,98115
2017-02-08,Roxy,82241,"Terrier, Yorkshire",,Dog,98125
2017-02-08,Kalypso the Destroyer,118791,"Terrier, Pit Bull",,Dog,98103
2017-02-08,Hattie,82432,Australian Kelpie,,Dog,98122
2017-02-08,Bella,84511,Border Collie,"Spaniel, Welsh Springer",Dog,98125
2017-02-08,Franky,83817,Rottweiler,,Dog,98115
2017-02-08,Bailey,25910,Shiba Inu,,Dog,98112
2017-02-08,Chirho,84392,Border Collie,"Retriever, Labrador",Dog,98177
2017-02-08,Sunny Jane,80908,"Terrier, Soft Coated Wheaten",,Dog,98109
2017-02-08,Boomer,961120,Pug,Terrier,Dog,98122
2017-02-08,Emma,80839,"Retriever, Golden",,Dog,98116
2017-02-08,Ireland,85421,Terrier,"Dachshund, Standard Smooth Haired",Dog,98106
2017-02-07,Sprocket,85464,Domestic Shorthair,,Cat,98103
2017-02-07,Enigma,85465,Domestic Shorthair,,Cat,98103
2017-02-07,Franny,952192,Domestic Longhair,,Cat,98118
2017-02-07,Lucy,21763,Domestic Shorthair,,Cat,98115
2017-02-07,Karma,127587,Domestic Shorthair,,Cat,98126
2017-02-07,Satchel,77532,Domestic Shorthair,,Cat,98116
2017-02-07,Murphy,127650,Himalayan,,Cat,98122
2017-02-07,Pico,964563,Domestic Shorthair,,Cat,98122
2017-02-07,Milo,122955,Domestic Shorthair,Mix,Cat,98103
2017-02-07,Missy,964463,Domestic Longhair,,Cat,98133
2017-02-07,Humboldt,73510,Domestic Shorthair,,Cat,98107
2017-02-07,Kitzel,142272,Siberian,,Cat,98199
2017-02-07,Tevye,142273,Siberian,,Cat,98199
2017-02-07,Nelson,109344,Domestic Shorthair,Mix,Cat,98144
2017-02-07,Cielo,72756,Domestic Shorthair,,Cat,98199
2017-02-07,Alpha,72894,Domestic Shorthair,,Cat,98125
2017-02-07,Toto,72895,Domestic Shorthair,,Cat,98125
2017-02-07,Shadow,127551,Domestic Shorthair,,Cat,98117
2017-02-07,Katy,28820,Domestic Shorthair,,Cat,98122
2017-02-07,Lucy,77517,Domestic Shorthair,,Cat,98115
2017-02-07,Juniper,127538,York Chocolate,Tiffany,Cat,98144
2017-02-07,Maude,127528,Domestic Shorthair,,Cat,98122
